chapter_id,chapter_sequence_no,book_id,author_id,published_date,tags
3327099,16,935471,42441,1996-12-24,Dystopian
7370984,17,935471,42441,1997-03-07,Dystopian|Horror|Science Fiction
6203145,1,107568,24474,2009-06-20,Humor|Fantasy
2464616,2,107568,24474,2009-07-17,Fantasy|Humor
1418413,3,107568,24474,2009-08-11,Humor
2411826,4,107568,24474,2009-08-22,Historical Fiction|Graphic Novel|Crime|Humor
1717231,5,107568,24474,2009-09-12,Humor
6818765,6,107568,24474,2009-09-23,Dystopian|Humor|Adventure
4538068,7,107568,24474,2009-09-06,Humor
3154236,8,107568,24474,2009-12-26,Graphic Novel|Humor|Thriller|Fantasy
4259200,1,674842,19171,2002-02-18,Graphic Novel
6474718,2,674842,19171,2002-03-05,Humor|Graphic Novel|Romance
3155693,3,674842,19171,2002-04-03,Graphic Novel
1109636,4,674842,19171,2002-04-19,Graphic Novel|Dystopian
9562779,1,491794,80484,1999-10-06,Literary Fiction|Fantasy|Science Fiction|Horror
1296326,2,491794,80484,1999-11-05,Horror|Humor|Adventure|Paranormal
1337242,3,491794,80484,1999-11-11,Horror|Graphic Novel
4441062,4,491794,80484,1999-12-14,Mystery|Horror|Romance|Adventure
6621563,5,491794,80484,1999-11-11,Horror
4399406,6,491794,80484,2000-01-14,Horror|Science Fiction
8401530,1,297731,24168,2017-08-20,Historical Fiction|Science Fiction|Dystopian|Humor
8700245,2,297731,24168,2017-08-28,Science Fiction|Romance
9741934,3,297731,24168,2017-09-13,Adventure|Dystopian|Science Fiction|Crime
2417964,4,297731,24168,2017-11-15,Science Fiction|Mystery|Literary Fiction|Romance
9298018,1,531736,11198,2019-07-11,Graphic Novel|Science Fiction|Fantasy
2136059,2,531736,11198,2019-07-30,Dystopian|Fantasy
8456379,3,531736,11198,2019-08-12,Thriller|Humor|Romance|Fantasy
5699456,4,531736,11198,2019-09-06,Dystopian|Adventure|Fantasy|Literary Fiction
4910814,5,531736,11198,2019-10-31,Romance|Fantasy|Historical Fiction
6721624,6,531736,11198,2019-12-08,Fantasy
7141478,7,531736,11198,2019-09-15,Fantasy|Historical Fiction|Horror
8394406,8,531736,11198,2020-01-23,Fantasy|Young Adult|Horror
4799766,1,687783,57265,2016-01-07,Dystopian|Young Adult
9204577,2,687783,57265,2016-02-02,Thriller|Young Adult|Humor
6673858,3,687783,57265,2016-02-22,Crime|Young Adult
8627641,4,687783,57265,2016-03-28,Young Adult
9994790,5,687783,57265,2016-03-07,Young Adult
1496521,6,687783,57265,2016-05-01,Paranormal|Thriller|Young Adult|Literary Fiction
8482504,1,558339,72003,2004-08-10,Paranormal
4805626,2,558339,72003,2004-09-04,Historical Fiction|Paranormal|Thriller|Adventure
5817732,3,558339,72003,2004-10-05,Paranormal|Adventure|Young Adult
7331093,4,558339,72003,2004-10-21,Young Adult|Romance|Paranormal|Literary Fiction
7277166,5,558339,72003,2004-10-21,Literary Fiction|Paranormal
3186801,1,513927,28131,1995-12-05,Historical Fiction|Crime
9344744,2,513927,28131,1995-12-12,Paranormal|Crime|Romance|Horror
6607994,3,513927,28131,1996-01-06,Crime|Graphic Novel
7166230,4,513927,28131,1996-02-27,Science Fiction|Humor|Crime|Graphic Novel
1730780,1,362035,28344,2012-10-06,Dystopian|Mystery
5631152,2,362035,28344,2012-10-15,Science Fiction|Dystopian
7140458,3,362035,28344,2012-11-29,Dystopian
9461899,4,362035,28344,2012-12-08,Dystopian
2042528,5,362035,28344,2012-11-15,Dystopian
2678004,6,362035,28344,2013-01-24,Humor|Dystopian|Fantasy|Graphic Novel
4810213,7,362035,28344,2013-01-28,Dystopian
9011581,8,362035,28344,2013-03-23,Literary Fiction|Dystopian
1950331,9,362035,28344,2013-01-10,Historical Fiction|Young Adult|Dystopian
1089392,10,362035,28344,2013-03-17,Romance|Dystopian
1214375,11,362035,28344,2013-03-15,Dystopian
3258525,12,362035,28344,2013-07-30,Historical Fiction|Horror|Paranormal|Dystopian
3236409,13,362035,28344,2013-09-19,Dystopian|Fantasy|Crime
7039855,14,362035,28344,2013-08-27,Historical Fiction|Dystopian|Fantasy
5845009,15,362035,28344,2013-04-06,Young Adult|Dystopian
5513593,16,362035,28344,2013-11-15,Dystopian
4330430,17,362035,28344,2013-09-07,Dystopian
7581003,18,362035,28344,2014-02-28,Horror|Crime|Thriller|Dystopian
1748009,19,362035,28344,2014-02-22,Dystopian|Young Adult
8532217,1,271200,31266,1995-04-21,Literary Fiction|Graphic Novel|Horror
9317992,2,271200,31266,1995-05-01,Science Fiction|Literary Fiction|Thriller
3582772,3,271200,31266,1995-05-13,Literary Fiction|Adventure
8570287,4,271200,31266,1995-07-14,Literary Fiction
6882621,5,271200,31266,1995-06-28,Paranormal|Thriller|Historical Fiction|Literary Fiction
2535032,6,271200,31266,1995-06-25,Literary Fiction|Crime
8701595,7,271200,31266,1995-08-19,Literary Fiction|Thriller|Adventure|Science Fiction
1472371,8,271200,31266,1995-10-06,Literary Fiction|Mystery|Thriller
1973895,9,271200,31266,1995-08-11,Dystopian|Literary Fiction|Crime|Thriller
6667754,10,271200,31266,1995-09-21,Literary Fiction|Mystery
9950178,11,271200,31266,1995-10-28,Literary Fiction
9574801,12,271200,31266,1995-08-31,Literary Fiction
3927600,13,271200,31266,1995-10-18,Literary Fiction
2999169,14,271200,31266,1996-01-06,Historical Fiction|Humor|Adventure|Literary Fiction
7759915,15,271200,31266,1995-12-01,Literary Fiction|Romance
9176928,16,271200,31266,1995-11-02,Literary Fiction
2862232,17,271200,31266,1995-10-14,Mystery|Literary Fiction
8095639,1,849666,64602,1995-01-21,Mystery|Science Fiction|Adventure|Dystopian
9942965,2,849666,64602,1995-02-07,Science Fiction|Adventure
8705658,3,849666,64602,1995-03-14,Romance|Science Fiction|Horror|Adventure
3844095,4,849666,64602,1995-04-21,Thriller|Adventure
1515500,5,849666,64602,1995-04-27,Paranormal|Adventure|Young Adult|Thriller
2263885,1,872924,23051,2002-06-04,Historical Fiction|Literary Fiction
9464084,2,872924,23051,2002-06-20,Historical Fiction
1679796,3,872924,23051,2002-08-03,Fantasy|Adventure|Historical Fiction
6042368,4,872924,23051,2002-07-13,Mystery|Historical Fiction|Paranormal
5333835,1,777370,52030,2006-07-05,Fantasy|Young Adult|Crime
2578067,2,777370,52030,2006-07-26,Crime
2575817,1,508654,77391,2003-05-08,Romance|Dystopian
1881970,2,508654,77391,2003-05-16,Humor|Romance|Young Adult
5742220,3,508654,77391,2003-06-05,Romance
6305937,4,508654,77391,2003-06-22,Romance|Young Adult|Science Fiction
3405000,5,508654,77391,2003-06-21,Science Fiction|Thriller|Romance
7836254,1,968668,76910,1999-08-18,Adventure|Fantasy|Science Fiction
1180824,2,968668,76910,1999-09-14,Science Fiction
4524629,3,968668,76910,1999-09-07,Mystery|Science Fiction|Humor
1722568,4,968668,76910,1999-11-04,Science Fiction
3409984,5,968668,76910,1999-11-18,Fantasy|Science Fiction|Romance
4178125,1,496737,56179,1991-01-02,Historical Fiction|Science Fiction|Literary Fiction
5395390,1,331307,52604,2019-11-25,Young Adult|Historical Fiction|Literary Fiction|Crime
3907275,2,331307,52604,2019-12-04,Historical Fiction
6920528,1,375754,82063,2015-03-23,Science Fiction|Historical Fiction|Crime|Humor
8291491,2,375754,82063,2015-04-05,Crime
1402861,3,375754,82063,2015-04-20,Literary Fiction|Historical Fiction|Crime
2899364,4,375754,82063,2015-05-28,Crime
7606597,5,375754,82063,2015-04-24,Crime
6319356,1,183057,67640,1990-07-10,Dystopian|Mystery|Graphic Novel
7157274,2,183057,67640,1990-07-25,Graphic Novel
9470556,1,542750,69177,2007-07-16,Historical Fiction|Graphic Novel|Fantasy
4605908,2,542750,69177,2007-07-30,Historical Fiction
1951487,3,542750,69177,2007-07-30,Humor|Historical Fiction
6509663,4,542750,69177,2007-09-05,Graphic Novel|Historical Fiction|Science Fiction
8642981,5,542750,69177,2007-11-01,Dystopian|Historical Fiction|Paranormal
6269594,6,542750,69177,2007-10-29,Historical Fiction
8268065,7,542750,69177,2007-10-08,Paranormal|Historical Fiction
3046723,1,755698,51795,1993-04-18,Humor
7043685,2,755698,51795,1993-05-15,Humor
9861850,3,755698,51795,1993-05-22,Humor
2105072,4,755698,51795,1993-05-12,Humor|Fantasy|Crime|Horror
9567033,1,351198,32431,1996-04-21,Historical Fiction|Adventure
6733090,2,351198,32431,1996-05-07,Adventure|Mystery|Dystopian
1392744,3,351198,32431,1996-05-21,Dystopian|Paranormal|Adventure
8159018,4,351198,32431,1996-06-08,Crime|Literary Fiction|Mystery|Adventure
6050636,5,351198,32431,1996-05-19,Adventure
1705760,6,351198,32431,1996-08-04,Adventure|Graphic Novel|Humor|Thriller
1077505,7,351198,32431,1996-09-24,Adventure
5326305,1,641704,89254,2017-11-07,Paranormal|Literary Fiction|Crime|Young Adult
9525709,1,901676,19508,2015-12-27,Romance|Crime|Mystery|Literary Fiction
1831001,2,901676,19508,2016-01-15,Historical Fiction|Literary Fiction|Horror|Science Fiction
6162609,3,901676,19508,2016-01-30,Thriller|Literary Fiction
4743249,4,901676,19508,2016-03-17,Science Fiction|Literary Fiction|Humor
5066078,5,901676,19508,2016-02-09,Literary Fiction|Fantasy
1393119,6,901676,19508,2016-03-06,Literary Fiction
4576398,7,901676,19508,2016-06-18,Literary Fiction
4071608,8,901676,19508,2016-04-24,Romance|Mystery|Literary Fiction|Young Adult
9316956,9,901676,19508,2016-03-08,Literary Fiction
8500892,10,901676,19508,2016-03-08,Paranormal|Literary Fiction|Crime
5948857,11,901676,19508,2016-09-02,Dystopian|Literary Fiction|Romance
7703629,12,901676,19508,2016-08-25,Literary Fiction
4964732,13,901676,19508,2016-04-13,Fantasy|Thriller|Literary Fiction|Adventure
7322485,14,901676,19508,2016-12-12,Crime|Young Adult|Graphic Novel|Literary Fiction
4122061,1,938817,77054,2014-06-29,Dystopian
8239020,2,938817,77054,2014-07-20,Dystopian
2413607,3,938817,77054,2014-07-27,Science Fiction|Dystopian|Crime
2902047,4,938817,77054,2014-07-29,Dystopian
8341928,5,938817,77054,2014-09-29,Dystopian
4470040,1,743003,96643,2014-12-14,Horror|Paranormal|Dystopian
6665813,2,743003,96643,2015-01-03,Dystopian
2094797,3,743003,96643,2015-01-09,Romance|Literary Fiction|Dystopian
2692380,4,743003,96643,2015-02-03,Dystopian
3114991,1,946803,58637,2005-03-09,Romance|Fantasy|Historical Fiction|Crime
3433983,2,946803,58637,2005-04-05,Thriller|Adventure|Crime|Romance
6277282,3,946803,58637,2005-04-28,Crime|Adventure|Horror|Science Fiction
1814196,1,827632,45058,2009-07-22,Dystopian
4165378,2,827632,45058,2009-08-20,Dystopian|Paranormal|Young Adult
4495529,3,827632,45058,2009-09-10,Humor|Science Fiction|Thriller|Dystopian
3309974,1,817897,58176,2005-09-28,Crime|Dystopian
7408150,2,817897,58176,2005-10-28,Literary Fiction|Dystopian
1064745,3,817897,58176,2005-11-21,Dystopian|Adventure|Paranormal
8274224,4,817897,58176,2005-11-21,Paranormal|Dystopian
9031663,5,817897,58176,2005-11-07,Dystopian|Crime
1805359,6,817897,58176,2005-12-07,Dystopian
9539645,1,385071,49472,2015-05-18,Humor|Mystery|Thriller
4879043,2,385071,49472,2015-06-10,Thriller
9082960,3,385071,49472,2015-06-03,Historical Fiction|Literary Fiction|Thriller
3569324,4,385071,49472,2015-07-14,Thriller|Romance|Science Fiction|Young Adult
7103596,5,385071,49472,2015-07-01,Thriller
8275305,1,398505,22502,2007-03-04,Literary Fiction|Science Fiction
1448192,2,398505,22502,2007-03-26,Crime|Literary Fiction
1092252,3,398505,22502,2007-03-18,Romance|Historical Fiction|Literary Fiction|Adventure
6481724,4,398505,22502,2007-05-06,Crime|Romance|Literary Fiction|Adventure
7547626,1,779956,30836,2005-05-15,Mystery
7085157,2,779956,30836,2005-06-07,Paranormal|Mystery
7122361,3,779956,30836,2005-05-29,Mystery|Thriller|Young Adult
3519632,4,779956,30836,2005-07-26,Mystery
4503176,1,879015,74297,2013-08-21,Adventure|Romance|Thriller
8068262,2,879015,74297,2013-09-13,Adventure
9796968,3,879015,74297,2013-09-26,Humor|Adventure|Historical Fiction
8609252,4,879015,74297,2013-11-13,Adventure
6215769,5,879015,74297,2013-10-04,Graphic Novel|Adventure
3605673,1,657783,55706,1995-05-07,Horror|Thriller
6202923,2,657783,55706,1995-05-23,Thriller|Science Fiction
2361048,1,948097,83133,2009-02-08,Graphic Novel|Horror
6422007,2,948097,83133,2009-03-07,Horror
1182721,3,948097,83133,2009-03-28,Dystopian|Romance|Horror|Young Adult
5178938,4,948097,83133,2009-03-31,Science Fiction|Horror
8985576,5,948097,83133,2009-04-01,Horror
8987545,6,948097,83133,2009-06-23,Horror
3893333,7,948097,83133,2009-06-08,Horror|Humor|Science Fiction
3881897,8,948097,83133,2009-04-26,Horror
1825437,9,948097,83133,2009-08-03,Historical Fiction|Horror
3195167,10,948097,83133,2009-08-25,Science Fiction|Horror|Literary Fiction
1258550,11,948097,83133,2009-06-28,Paranormal|Horror|Young Adult|Thriller
6371015,12,948097,83133,2009-05-07,Horror|Adventure|Thriller
8863592,13,948097,83133,2010-02-03,Horror|Literary Fiction|Graphic Novel
1504343,14,948097,83133,2009-06-05,Horror
9657854,15,948097,83133,2009-09-20,Horror
2481612,16,948097,83133,2009-08-07,Horror|Fantasy|Young Adult|Historical Fiction
5305941,1,381880,75390,2005-11-16,Fantasy|Romance|Crime|Historical Fiction
1292022,2,381880,75390,2005-11-26,Young Adult|Dystopian|Romance|Mystery
6978486,3,381880,75390,2005-12-20,Romance|Adventure|Thriller|Humor
2418656,1,532961,63948,1990-05-06,Fantasy|Horror|Young Adult
1331210,2,532961,63948,1990-05-29,Young Adult
9244255,3,532961,63948,1990-06-29,Young Adult
4639025,4,532961,63948,1990-07-23,Young Adult|Historical Fiction
7860409,1,297132,78614,2019-02-02,Fantasy|Dystopian|Historical Fiction
7555701,2,297132,78614,2019-02-16,Fantasy|Science Fiction|Graphic Novel|Dystopian
6780393,3,297132,78614,2019-03-12,Mystery|Dystopian|Romance
8179224,1,994940,59996,1995-02-07,Graphic Novel|Thriller
2542736,2,994940,59996,1995-02-18,Graphic Novel
4057550,1,171789,83699,2003-08-04,Historical Fiction|Literary Fiction|Humor|Mystery
7075009,2,171789,83699,2003-08-27,Fantasy|Humor|Mystery|Historical Fiction
8585888,3,171789,83699,2003-08-30,Historical Fiction|Romance|Paranormal|Thriller
5877518,4,171789,83699,2003-10-15,Historical Fiction|Humor
2687558,5,171789,83699,2003-10-19,Graphic Novel|Historical Fiction|Dystopian|Science Fiction
3355273,6,171789,83699,2003-10-03,Historical Fiction
9568435,7,171789,83699,2003-11-20,Historical Fiction|Horror
6004072,8,171789,83699,2003-10-06,Crime|Paranormal|Mystery|Historical Fiction
1317820,9,171789,83699,2003-10-15,Historical Fiction|Fantasy
6253515,10,171789,83699,2003-10-06,Horror|Thriller|Historical Fiction|Romance
5168663,11,171789,83699,2004-04-10,Historical Fiction|Fantasy|Crime
2326979,12,171789,83699,2003-10-31,Thriller|Crime|Adventure|Historical Fiction
1596910,13,171789,83699,2004-07-05,Mystery|Historical Fiction|Romance|Adventure
1747230,14,171789,83699,2003-12-25,Historical Fiction|Literary Fiction
9627464,15,171789,83699,2004-01-05,Adventure|Dystopian|Historical Fiction
9349493,16,171789,83699,2004-04-15,Historical Fiction
6594665,17,171789,83699,2004-05-02,Literary Fiction|Young Adult|Historical Fiction
9872460,18,171789,83699,2004-09-15,Historical Fiction|Graphic Novel
7096837,1,291267,41544,2004-10-08,Graphic Novel|Thriller|Young Adult
7348646,2,291267,41544,2004-10-29,Graphic Novel
1772573,3,291267,41544,2004-10-26,Graphic Novel|Humor|Adventure|Science Fiction
6886408,4,291267,41544,2004-11-13,Humor|Literary Fiction|Fantasy|Graphic Novel
8934217,1,243260,66314,1990-03-19,Dystopian|Humor|Literary Fiction
1892934,1,403662,93507,1995-04-01,Historical Fiction|Dystopian|Adventure|Fantasy
7014720,2,403662,93507,1995-04-29,Dystopian|Adventure|Romance
3788909,1,215717,39878,2015-05-06,Thriller|Romance|Fantasy
5376234,2,215717,39878,2015-05-31,Literary Fiction|Thriller
7876789,3,215717,39878,2015-07-03,Young Adult|Historical Fiction|Crime|Thriller
8257399,4,215717,39878,2015-06-23,Fantasy|Thriller|Horror
7523833,5,215717,39878,2015-07-05,Thriller|Graphic Novel
6499559,1,767830,74629,2008-12-06,Humor|Dystopian
9669498,2,767830,74629,2009-01-04,Crime|Paranormal|Fantasy|Dystopian
3772982,3,767830,74629,2008-12-24,Dystopian
3078663,1,577461,33777,1995-12-18,Adventure|Horror
6732741,2,577461,33777,1996-01-08,Adventure|Fantasy|Science Fiction
2082020,3,577461,33777,1996-01-17,Adventure|Thriller
7715758,4,577461,33777,1996-01-20,Crime|Literary Fiction|Paranormal|Adventure
5574607,5,577461,33777,1996-01-19,Adventure|Horror
3982848,6,577461,33777,1996-05-11,Adventure
8422079,7,577461,33777,1996-03-29,Adventure|Dystopian|Science Fiction
3563208,8,577461,33777,1996-07-08,Paranormal|Historical Fiction|Mystery|Adventure
2813650,9,577461,33777,1996-05-18,Crime|Adventure
2553589,10,577461,33777,1996-06-06,Adventure
5856921,11,577461,33777,1996-07-15,Adventure|Historical Fiction|Romance
3821260,12,577461,33777,1996-09-29,Adventure
5195676,13,577461,33777,1996-10-25,Adventure
5693691,14,577461,33777,1996-05-09,Historical Fiction|Crime|Graphic Novel|Adventure
2331636,15,577461,33777,1997-01-13,Dystopian|Young Adult|Adventure
9259773,16,577461,33777,1996-12-12,Mystery|Humor|Thriller|Adventure
9621590,17,577461,33777,1996-07-29,Fantasy|Adventure
1543900,18,577461,33777,1996-06-22,Adventure
1455315,19,577461,33777,1996-08-26,Young Adult|Dystopian|Adventure
9853723,20,577461,33777,1997-02-27,Adventure|Horror
7321245,1,747736,60939,1999-04-13,Thriller|Science Fiction|Historical Fiction
3520427,2,747736,60939,1999-05-07,Historical Fiction
3274499,3,747736,60939,1999-05-11,Historical Fiction|Romance
9131046,4,747736,60939,1999-05-16,Historical Fiction|Dystopian|Paranormal
4197910,5,747736,60939,1999-06-12,Historical Fiction
6383959,6,747736,60939,1999-07-02,Young Adult|Historical Fiction|Mystery
5481422,7,747736,60939,1999-08-23,Horror|Young Adult|Historical Fiction
2799593,8,747736,60939,1999-08-31,Historical Fiction|Dystopian|Thriller
2842899,1,574760,53642,2020-07-22,Adventure|Historical Fiction
9661043,2,574760,53642,2020-08-13,Historical Fiction|Humor
9805418,3,574760,53642,2020-09-20,Literary Fiction|Historical Fiction|Crime|Romance
6063822,4,574760,53642,2020-09-02,Thriller|Historical Fiction
5456014,1,385353,28098,1995-10-23,Young Adult
2600334,2,385353,28098,1995-11-01,Young Adult
9438125,1,834498,93768,1994-08-11,Historical Fiction
7732963,2,834498,93768,1994-09-04,Historical Fiction|Young Adult|Adventure|Dystopian
4012806,3,834498,93768,1994-09-10,Historical Fiction|Dystopian
9095700,4,834498,93768,1994-09-19,Humor|Historical Fiction
2081672,5,834498,93768,1994-09-16,Historical Fiction|Literary Fiction|Young Adult
1485741,1,753004,66948,2008-12-09,Graphic Novel|Humor
8045677,2,753004,66948,2008-12-17,Humor
3621243,1,615895,89635,2017-08-06,Horror|Romance|Dystopian
5319930,2,615895,89635,2017-09-02,Dystopian|Historical Fiction
8353070,3,615895,89635,2017-09-29,Dystopian
9439459,4,615895,89635,2017-10-17,Graphic Novel|Dystopian|Thriller
9210075,5,615895,89635,2017-09-11,Dystopian|Historical Fiction|Horror|Thriller
2767196,6,615895,89635,2017-11-24,Paranormal|Adventure|Dystopian
6620345,1,296911,29168,2010-05-21,Adventure|Paranormal|Science Fiction
7096700,2,296911,29168,2010-06-05,Paranormal|Science Fiction|Young Adult
7956113,3,296911,29168,2010-06-10,Graphic Novel|Science Fiction|Adventure
